customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue
C03024,2024-04-12,,Basic,Australia,43,19,Debit Card,Organic Search,Monthly,1,12.32,10,0,Active,228
C03025,2024-04-20,,Standard,Canada,59,49,Credit Card,Referral,Monthly,1,18.21,8,0,Active,588
C03026,2025-08-28,,Basic,Canada,26,19,UPI,Email,Monthly,2,11.92,18,0,Active,228
C03027,2025-02-02,,Standard,Canada,52,49,Debit Card,Referral,Monthly,1,2.22,27,0,Active,588
C03028,2025-07-07,,Premium,United States,37,99,PayPal,Paid Search,Annual,0,14.15,10,0,Active,1188
C03029,2025-07-14,2025-10-23,Premium,India,19,99,PayPal,Paid Search,Monthly,1,16.45,24,1,Churned,1188
C03030,2026-05-18,,Standard,United States,27,49,Credit Card,Referral,Annual,3,18.55,21,0,Active,588
C03031,2025-02-02,,Basic,United States,59,19,PayPal,Social Media,Annual,4,2.85,7,0,Active,228
C03032,2025-09-30,2025-11-06,Standard,United States,31,49,Debit Card,Social Media,Monthly,3,4.01,12,1,Churned,588
C03033,2026-04-30,,Standard,Canada,26,49,UPI,Email,Annual,1,14.42,10,0,Active,588
C03034,2024-03-11,,Standard,Australia,61,49,PayPal,Paid Search,Annual,2,17.77,7,0,Active,588
C03035,2024-07-22,2025-11-05,Basic,United States,23,19,Credit Card,Partner,Monthly,1,8.1,20,1,Churned,228
C03036,2025-05-26,,Basic,Canada,31,19,Credit Card,Social Media,Monthly,3,14.41,17,0,Active,228
C03037,2025-07-17,,Standard,Canada,63,49,UPI,Organic Search,Monthly,1,8.37,8,0,Active,588
C03038,2026-02-23,,Standard,United Kingdom,51,49,PayPal,Social Media,Monthly,2,20.61,11,0,Active,588
C03039,2026-04-14,,Premium,Australia,59,99,UPI,Paid Search,Monthly,2,9.94,7,0,Active,1188
C03040,2026-06-03,,Standard,United Kingdom,53,49,UPI,Partner,Monthly,1,5.49,24,0,Active,588
C03041,2024-09-30,,Standard,India,50,49,Debit Card,Email,Monthly,5,10.37,4,0,Active,588
C03042,2025-06-17,2025-10-18,Standard,United Kingdom,27,49,UPI,Email,Monthly,2,15.45,8,1,Churned,588
C03043,2025-01-09,,Basic,India,38,19,UPI,Social Media,Monthly,1,18.4,1,0,Active,228
C03044,2024-03-09,,Basic,Australia,47,19,Debit Card,Social Media,Monthly,3,8.21,15,0,Active,228
C03045,2025-07-24,,Standard,India,62,49,Debit Card,Partner,Monthly,2,14.47,3,0,Active,588
C03046,2025-04-27,,Basic,Germany,55,19,Credit Card,Referral,Monthly,2,18.29,25,0,Active,228
C03047,2025-11-13,2025-12-13,Standard,India,39,49,Credit Card,Referral,Monthly,1,6.55,2,1,Churned,588
C03048,2024-03-07,,Basic,United States,33,19,Debit Card,Email,Monthly,1,13.43,8,0,Active,228
C03049,2025-04-20,,Basic,Germany,45,19,Debit Card,Referral,Monthly,1,15.31,1,0,Active,228
C03050,2025-10-31,,Basic,Canada,33,19,Credit Card,Paid Search,Monthly,1,4.32,12,0,Active,228
C03051,2025-05-31,,Premium,Canada,34,99,PayPal,Social Media,Annual,5,15.19,10,0,Active,1188
C03052,2024-11-29,,Basic,India,56,19,UPI,Paid Search,Monthly,2,13.06,14,0,Active,228
C03053,2025-06-20,,Standard,United States,51,49,Credit Card,Referral,Monthly,2,2.38,11,0,Active,588
C03054,2024-05-01,,Standard,United States,62,49,UPI,Email,Annual,4,18.52,26,0,Active,588
C03055,2025-08-20,,Standard,Germany,42,49,Credit Card,Referral,Annual,3,8.84,17,0,Active,588
C03056,2025-09-11,2025-10-28,Premium,Australia,25,99,Credit Card,Referral,Monthly,2,13.85,12,1,Churned,1188
C03057,2025-07-04,,Basic,United Kingdom,63,19,Debit Card,Referral,Monthly,2,10.0,2,0,Active,228
C03058,2026-02-09,,Standard,Australia,36,49,UPI,Partner,Monthly,0,8.59,14,0,Active,588
C03059,2026-04-12,,Basic,United Kingdom,30,19,UPI,Partner,Monthly,0,7.58,4,0,Active,228
C03060,2026-04-20,2025-12-31,Basic,Canada,49,19,PayPal,Email,Monthly,0,9.01,25,1,Churned,228
C03061,2025-05-19,,Basic,Canada,40,19,PayPal,Organic Search,Monthly,0,7.07,17,0,Active,228
C03062,2024-02-26,2024-11-19,Basic,Germany,64,19,Debit Card,Organic Search,Monthly,1,9.83,22,1,Churned,228
C03063,2025-09-23,,Basic,Australia,63,19,PayPal,Referral,Annual,1,9.68,19,0,Active,228
C03064,2024-03-31,,Standard,United Kingdom,59,49,Credit Card,Email,Annual,2,15.79,21,0,Active,588
C03065,2026-05-09,,Basic,India,20,19,Debit Card,Partner,Annual,1,14.66,32,0,Active,228
C03066,2025-01-19,2025-11-02,Premium,United States,20,99,UPI,Social Media,Annual,4,10.99,5,1,Churned,1188
C03067,2024-07-22,,Premium,Canada,37,99,UPI,Social Media,Annual,2,18.64,37,0,Active,1188
C03068,2025-02-10,2025-09-21,Premium,Australia,19,99,UPI,Referral,Monthly,3,8.17,26,1,Churned,1188
C03069,2025-01-14,,Basic,Canada,39,19,PayPal,Paid Search,Annual,3,9.81,27,0,Active,228
C03070,2025-03-28,,Standard,United Kingdom,44,49,UPI,Paid Search,Annual,3,13.0,28,0,Active,588
C03071,2024-05-11,,Premium,India,47,99,PayPal,Email,Monthly,2,6.32,25,0,Active,1188
C03072,2026-01-08,,Standard,Canada,45,49,Debit Card,Social Media,Annual,2,7.75,13,0,Active,588
C03073,2024-02-29,,Premium,Canada,37,99,Debit Card,Referral,Monthly,0,10.77,12,0,Active,1188
C03074,2025-11-09,,Basic,Germany,39,19,Debit Card,Organic Search,Annual,1,3.61,22,0,Active,228
C03075,2025-11-03,,Standard,Canada,21,49,UPI,Social Media,Monthly,2,15.82,13,0,Active,588
C03076,2024-05-06,,Premium,Germany,59,99,UPI,Paid Search,Monthly,1,11.41,3,0,Active,1188
C03077,2024-04-30,,Standard,Germany,34,49,Debit Card,Organic Search,Monthly,2,10.1,24,0,Active,588
C03078,2025-11-02,,Premium,India,33,99,Credit Card,Paid Search,Annual,4,4.69,4,0,Active,1188
C03079,2024-03-06,,Premium,United States,30,99,Credit Card,Referral,Monthly,0,15.58,8,0,Active,1188
C03080,2026-05-09,2025-12-31,Basic,Australia,29,19,Credit Card,Social Media,Monthly,1,9.22,1,1,Churned,228
C03081,2024-06-07,,Standard,United Kingdom,23,49,PayPal,Social Media,Annual,0,18.78,16,0,Active,588
C03082,2025-07-15,,Basic,Australia,27,19,Credit Card,Partner,Monthly,0,16.28,9,0,Active,228
C03083,2025-04-18,,Premium,India,34,99,Credit Card,Email,Annual,3,5.11,27,0,Active,1188
C03084,2026-01-12,,Standard,United States,48,49,Credit Card,Referral,Monthly,1,14.29,35,0,Active,588
C03085,2024-09-22,,Standard,Canada,56,49,UPI,Organic Search,Annual,2,3.51,13,0,Active,588
C03086,2024-09-15,2025-08-08,Basic,United Kingdom,38,19,Debit Card,Paid Search,Monthly,2,13.48,14,1,Churned,228
C03087,2025-10-08,,Standard,India,61,49,UPI,Organic Search,Monthly,2,17.73,17,0,Active,588
C03088,2025-06-30,,Basic,United States,46,19,UPI,Organic Search,Monthly,4,12.13,25,0,Active,228
C03089,2024-06-12,,Standard,Germany,60,49,Credit Card,Partner,Monthly,3,9.21,17,0,Active,588
C03090,2025-11-28,,Basic,United States,56,19,Credit Card,Paid Search,Monthly,2,10.49,8,0,Active,228
C03091,2024-03-22,,Standard,India,53,49,Credit Card,Paid Search,Annual,3,20.42,24,0,Active,588
C03092,2025-12-25,,Premium,Germany,47,99,UPI,Referral,Annual,4,7.1,5,0,Active,1188
C03093,2025-03-12,,Basic,United States,44,19,PayPal,Paid Search,Annual,1,21.48,10,0,Active,228
C03094,2026-05-10,,Basic,United States,64,19,PayPal,Referral,Annual,2,12.67,19,0,Active,228
C03095,2024-11-13,,Basic,Germany,27,19,Debit Card,Email,Annual,2,12.28,11,0,Active,228
C03096,2024-12-31,,Basic,India,20,19,Debit Card,Organic Search,Monthly,2,6.44,8,0,Active,228
C03097,2024-06-29,,Basic,United States,31,19,UPI,Referral,Annual,1,4.35,12,0,Active,228
C03098,2024-12-21,,Standard,Canada,61,49,PayPal,Social Media,Monthly,0,7.25,4,0,Active,588
C03099,2024-10-25,,Basic,Germany,33,19,UPI,Social Media,Monthly,1,6.38,1,0,Active,228
C03100,2024-03-22,,Basic,India,36,19,Credit Card,Social Media,Monthly,3,4.42,11,0,Active,228
C03101,2024-08-03,,Standard,Australia,42,49,PayPal,Referral,Monthly,0,9.58,10,0,Active,588
C03102,2024-11-18,2025-01-16,Premium,United States,39,99,PayPal,Partner,Monthly,6,13.73,5,1,Churned,1188
C03103,2024-05-01,,Premium,Australia,58,99,Debit Card,Social Media,Monthly,2,3.11,15,0,Active,1188
C03104,2025-02-22,,Standard,United Kingdom,24,49,UPI,Email,Monthly,2,21.82,17,0,Active,588
C03105,2025-08-18,,Basic,Canada,43,19,Debit Card,Paid Search,Monthly,1,13.78,22,0,Active,228
C03106,2026-04-03,,Standard,Germany,27,49,Debit Card,Paid Search,Monthly,2,18.96,11,0,Active,588
C03107,2024-04-24,,Standard,Canada,61,49,PayPal,Paid Search,Monthly,6,13.78,1,0,Active,588
C03108,2026-03-26,,Standard,United States,33,49,Debit Card,Social Media,Annual,2,9.14,30,0,Active,588
C03109,2025-01-28,,Premium,Australia,40,99,Credit Card,Paid Search,Monthly,2,11.59,1,0,Active,1188
C03110,2026-02-08,,Basic,Canada,45,19,Credit Card,Email,Monthly,4,12.92,15,0,Active,228
C03111,2024-04-07,2024-07-05,Standard,United States,46,49,Credit Card,Paid Search,Monthly,1,9.87,6,1,Churned,588
C03112,2025-05-19,,Basic,United Kingdom,18,19,Credit Card,Organic Search,Monthly,3,5.65,5,0,Active,228
C03113,2026-01-10,2025-12-31,Basic,Canada,56,19,Credit Card,Partner,Annual,3,13.42,1,1,Churned,228
C03114,2025-02-16,,Premium,United States,37,99,Credit Card,Organic Search,Monthly,6,7.65,9,0,Active,1188
C03115,2025-09-14,,Standard,Germany,41,49,Debit Card,Partner,Annual,1,7.94,19,0,Active,588
C03116,2025-04-22,,Basic,India,54,19,Debit Card,Social Media,Monthly,2,10.44,25,0,Active,228
C03117,2025-04-25,,Standard,Canada,29,49,Credit Card,Social Media,Monthly,3,16.03,1,0,Active,588
C03118,2025-02-06,2025-05-09,Basic,Australia,34,19,Debit Card,Email,Monthly,5,15.57,6,1,Churned,228
C03119,2024-05-01,,Standard,United States,54,49,UPI,Paid Search,Monthly,1,12.97,3,0,Active,588
C03120,2024-04-04,,Premium,Germany,57,99,UPI,Email,Monthly,0,5.18,7,0,Active,1188
C03121,2024-12-21,2025-05-10,Basic,Australia,36,19,Credit Card,Social Media,Monthly,1,5.5,19,1,Churned,228
C03122,2024-08-29,,Premium,Canada,21,99,UPI,Email,Monthly,0,12.05,6,0,Active,1188
C03123,2024-09-29,2025-12-21,Basic,Australia,35,19,PayPal,Organic Search,Annual,0,9.91,6,1,Churned,228
C03124,2024-11-22,,Basic,Australia,26,19,Credit Card,Social Media,Monthly,3,19.82,9,0,Active,228
C03125,2024-03-31,,Premium,India,28,99,Credit Card,Email,Monthly,1,16.46,23,0,Active,1188
C03126,2024-12-27,,Premium,India,26,99,Debit Card,Referral,Monthly,3,14.0,4,0,Active,1188
C03127,2024-06-04,,Basic,United Kingdom,53,19,PayPal,Email,Monthly,0,8.81,21,0,Active,228
C03128,2024-04-29,,Standard,United Kingdom,49,49,UPI,Email,Monthly,0,10.94,42,0,Active,588
C03129,2026-03-08,,Basic,Germany,35,19,Credit Card,Email,Monthly,3,2.56,23,0,Active,228
C03130,2025-07-23,,Standard,Canada,20,49,PayPal,Paid Search,Monthly,3,8.36,17,0,Active,588
C03131,2024-11-13,2025-01-23,Basic,United States,35,19,Debit Card,Paid Search,Monthly,3,10.23,1,1,Churned,228
C03132,2026-01-02,,Basic,United Kingdom,30,19,Credit Card,Referral,Annual,0,25.82,33,0,Active,228
C03133,2026-01-29,,Basic,United States,23,19,PayPal,Social Media,Monthly,2,11.99,1,0,Active,228
C03134,2024-10-23,2025-07-16,Premium,Australia,48,99,PayPal,Referral,Monthly,5,1.23,6,1,Churned,1188
C03135,2026-01-15,2025-12-31,Basic,United Kingdom,51,19,Credit Card,Referral,Monthly,3,11.7,50,1,Churned,228
C03136,2025-03-26,2025-09-09,Standard,Australia,21,49,Credit Card,Email,Monthly,4,7.8,1,1,Churned,588
C03137,2026-04-17,,Premium,Australia,54,99,PayPal,Partner,Monthly,1,14.25,27,0,Active,1188
C03138,2024-03-31,,Premium,Canada,57,99,UPI,Referral,Monthly,2,19.02,3,0,Active,1188
C03139,2024-05-03,,Standard,Australia,46,49,Debit Card,Referral,Monthly,2,14.29,8,0,Active,588
C03140,2024-06-10,,Basic,United Kingdom,46,19,Debit Card,Email,Annual,2,18.66,1,0,Active,228
C03141,2025-03-25,,Standard,United Kingdom,60,49,UPI,Paid Search,Monthly,0,13.07,18,0,Active,588
C03142,2024-08-26,,Standard,India,64,49,PayPal,Paid Search,Monthly,4,14.71,9,0,Active,588
C03143,2025-01-16,,Basic,United States,43,19,UPI,Partner,Monthly,2,12.33,29,0,Active,228
C03144,2025-01-18,,Basic,Canada,64,19,PayPal,Referral,Monthly,0,17.7,9,0,Active,228
C03145,2026-06-18,,Basic,United Kingdom,56,19,Debit Card,Organic Search,Monthly,4,16.97,3,0,Active,228
C03146,2024-08-29,,Standard,India,35,49,PayPal,Social Media,Monthly,1,20.18,10,0,Active,588
C03147,2025-03-02,,Standard,Germany,21,49,Debit Card,Referral,Annual,1,6.91,6,0,Active,588
C03148,2024-09-11,,Standard,Canada,61,49,PayPal,Referral,Annual,1,16.52,25,0,Active,588
C03149,2024-07-24,,Basic,United Kingdom,23,19,Credit Card,Organic Search,Monthly,4,15.63,5,0,Active,228
C03150,2024-11-12,,Basic,United States,33,19,Debit Card,Email,Monthly,2,8.28,25,0,Active,228
C03151,2026-04-21,,Basic,United States,43,19,UPI,Organic Search,Monthly,3,8.12,17,0,Active,228
C03152,2024-10-16,,Standard,Germany,19,49,UPI,Email,Monthly,1,11.41,22,0,Active,588
C03153,2025-04-25,,Basic,Germany,59,19,Debit Card,Partner,Monthly,1,10.33,33,0,Active,228
C03154,2024-10-17,2025-03-15,Standard,Canada,37,49,UPI,Social Media,Monthly,4,7.47,10,1,Churned,588
C03155,2025-08-25,,Standard,Australia,47,49,PayPal,Email,Annual,1,14.97,13,0,Active,588
C03156,2026-03-26,,Premium,Canada,40,99,Credit Card,Social Media,Monthly,0,16.15,32,0,Active,1188
C03157,2024-10-07,2024-11-19,Basic,Canada,31,19,UPI,Referral,Monthly,2,3.89,11,1,Churned,228
C03158,2024-05-05,,Standard,India,38,49,Debit Card,Referral,Monthly,0,7.8,10,0,Active,588
C03159,2025-12-13,,Premium,United Kingdom,60,99,PayPal,Social Media,Monthly,0,11.27,28,0,Active,1188
C03160,2026-04-03,,Standard,India,45,49,Credit Card,Email,Monthly,1,10.95,12,0,Active,588
C03161,2025-05-05,,Standard,Germany,20,49,Debit Card,Referral,Annual,3,9.05,11,0,Active,588
C03162,2025-04-12,,Standard,United States,62,49,PayPal,Referral,Monthly,1,12.68,11,0,Active,588
C03163,2024-05-06,2024-12-01,Standard,Australia,58,49,Debit Card,Email,Monthly,2,14.02,20,1,Churned,588
C03164,2025-02-14,,Standard,United Kingdom,21,49,UPI,Referral,Monthly,3,22.84,28,0,Active,588
C03165,2026-01-21,,Standard,Australia,28,49,Debit Card,Paid Search,Annual,3,25.82,19,0,Active,588
C03166,2025-05-12,,Premium,Germany,64,99,Debit Card,Social Media,Monthly,2,1.06,1,0,Active,1188
C03167,2025-11-22,2025-12-22,Basic,India,63,19,UPI,Partner,Monthly,2,5.75,20,1,Churned,228
C03168,2025-08-22,2025-12-16,Basic,United Kingdom,30,19,Debit Card,Organic Search,Monthly,1,5.53,13,1,Churned,228
C03169,2025-09-17,,Premium,India,39,99,Debit Card,Organic Search,Annual,2,13.68,6,0,Active,1188
C03170,2025-12-25,,Standard,Germany,34,49,PayPal,Social Media,Annual,1,19.86,15,0,Active,588
C03171,2025-02-13,2025-05-30,Standard,United Kingdom,50,49,PayPal,Paid Search,Monthly,5,15.0,1,1,Churned,588
C03172,2026-05-16,2025-12-31,Basic,Germany,21,19,UPI,Email,Monthly,1,14.8,25,1,Churned,228
C03173,2025-04-19,,Basic,Germany,22,19,Debit Card,Organic Search,Annual,2,12.29,13,0,Active,228
C03174,2024-06-19,,Standard,Germany,21,49,Credit Card,Organic Search,Monthly,2,18.43,32,0,Active,588
C03175,2024-04-16,,Standard,United States,46,49,PayPal,Social Media,Annual,2,15.59,17,0,Active,588
C03176,2025-08-26,,Standard,Australia,61,49,Debit Card,Referral,Annual,2,4.12,1,0,Active,588
C03177,2024-09-01,,Basic,India,40,19,Credit Card,Paid Search,Annual,2,22.86,24,0,Active,228
C03178,2025-04-29,,Standard,Germany,22,49,Credit Card,Social Media,Monthly,1,11.39,1,0,Active,588
C03179,2026-05-16,,Standard,Canada,35,49,PayPal,Paid Search,Monthly,0,9.15,2,0,Active,588
C03180,2026-04-25,,Standard,India,51,49,Debit Card,Email,Monthly,3,10.18,19,0,Active,588
C03181,2025-05-24,,Standard,India,31,49,UPI,Organic Search,Monthly,0,11.32,11,0,Active,588
C03182,2025-02-18,,Premium,United States,30,99,Credit Card,Social Media,Monthly,1,17.03,21,0,Active,1188
C03183,2024-12-16,,Premium,United Kingdom,45,99,Debit Card,Paid Search,Annual,0,16.11,15,0,Active,1188
C03184,2025-11-23,,Basic,Canada,41,19,UPI,Social Media,Monthly,0,12.53,14,0,Active,228
C03185,2025-03-21,,Standard,United States,48,49,PayPal,Referral,Monthly,4,12.67,1,0,Active,588
C03186,2025-06-26,,Basic,Australia,50,19,PayPal,Email,Monthly,5,7.21,22,0,Active,228
C03187,2026-02-23,,Basic,United States,58,19,Credit Card,Email,Monthly,4,10.04,13,0,Active,228
C03188,2024-04-18,,Basic,Canada,31,19,PayPal,Email,Monthly,2,13.37,18,0,Active,228
C03189,2026-02-27,,Standard,United States,21,49,Credit Card,Email,Monthly,2,11.3,25,0,Active,588
C03190,2025-11-30,,Standard,Germany,42,49,Credit Card,Paid Search,Monthly,5,3.5,16,0,Active,588
C03191,2025-04-18,,Standard,Australia,46,49,Debit Card,Organic Search,Monthly,5,10.05,16,0,Active,588
C03192,2025-11-03,,Standard,United Kingdom,37,49,Debit Card,Email,Annual,4,5.97,15,0,Active,588
C03193,2025-08-06,2025-11-29,Basic,Canada,48,19,UPI,Email,Monthly,2,13.69,21,1,Churned,228
C03194,2026-02-28,,Basic,Germany,50,19,UPI,Referral,Monthly,0,6.0,20,0,Active,228
C03195,2025-03-20,2025-09-03,Basic,Canada,23,19,UPI,Social Media,Monthly,0,12.67,11,1,Churned,228
C03196,2025-03-10,,Standard,Australia,56,49,Debit Card,Referral,Monthly,1,7.23,1,0,Active,588
C03197,2026-03-22,,Standard,Australia,48,49,Debit Card,Email,Monthly,2,8.54,2,0,Active,588
C03198,2025-01-11,,Standard,Australia,34,49,Credit Card,Email,Monthly,2,14.17,14,0,Active,588
C03199,2026-01-04,,Basic,United States,59,19,Credit Card,Email,Monthly,2,12.26,7,0,Active,228
C03200,2024-05-07,,Standard,India,29,49,UPI,Referral,Annual,2,6.6,3,0,Active,588
C03201,2026-03-03,,Premium,Australia,62,99,Credit Card,Email,Annual,1,10.34,30,0,Active,1188
C03202,2025-03-24,2025-05-24,Standard,Germany,44,49,Credit Card,Social Media,Monthly,1,17.75,1,1,Churned,588
C03203,2024-10-04,,Basic,United Kingdom,27,19,UPI,Email,Monthly,2,12.56,33,0,Active,228
C03204,2024-02-24,2025-07-22,Premium,Australia,62,99,Credit Card,Partner,Monthly,2,8.86,21,1,Churned,1188
C03205,2025-06-30,,Standard,Germany,29,49,Credit Card,Referral,Monthly,1,11.84,1,0,Active,588
C03206,2025-06-18,,Basic,United States,63,19,PayPal,Partner,Monthly,2,18.54,10,0,Active,228
C03207,2025-07-15,,Premium,Germany,41,99,Credit Card,Partner,Monthly,2,21.43,14,0,Active,1188
C03208,2024-10-04,,Standard,Germany,48,49,PayPal,Partner,Monthly,2,8.28,1,0,Active,588
C03209,2025-07-07,,Standard,United States,54,49,Debit Card,Paid Search,Annual,2,10.2,28,0,Active,588
C03210,2025-07-04,,Basic,Australia,34,19,Credit Card,Social Media,Monthly,3,12.92,16,0,Active,228
C03211,2026-05-16,,Premium,United Kingdom,36,99,PayPal,Organic Search,Monthly,1,7.01,1,0,Active,1188
C03212,2026-06-04,,Standard,United States,41,49,Credit Card,Email,Monthly,0,12.7,16,0,Active,588
C03213,2024-06-10,,Standard,United Kingdom,18,49,PayPal,Referral,Monthly,5,10.86,3,0,Active,588
C03214,2024-03-30,2024-09-24,Standard,Australia,24,49,UPI,Paid Search,Monthly,3,12.87,2,1,Churned,588
C03215,2024-05-21,,Standard,United States,58,49,PayPal,Referral,Annual,1,9.52,25,0,Active,588
C03216,2026-02-13,,Basic,Canada,49,19,Credit Card,Organic Search,Monthly,2,4.24,16,0,Active,228
C03217,2026-02-24,,Basic,United States,39,19,Debit Card,Referral,Annual,1,17.22,3,0,Active,228
C03218,2024-10-05,,Basic,Australia,20,19,Credit Card,Social Media,Annual,2,2.38,6,0,Active,228
C03219,2024-05-05,,Standard,Germany,44,49,Credit Card,Organic Search,Monthly,0,14.11,32,0,Active,588
C03220,2025-12-03,,Basic,United States,64,19,PayPal,Referral,Annual,3,8.84,1,0,Active,228
C03221,2024-11-08,,Basic,Canada,20,19,PayPal,Organic Search,Monthly,4,14.08,11,0,Active,228
C03222,2025-09-27,,Basic,India,58,19,UPI,Referral,Monthly,1,16.93,18,0,Active,228
C03223,2024-08-22,2025-03-16,Basic,United States,48,19,UPI,Paid Search,Monthly,4,10.61,23,1,Churned,228
C03224,2024-06-24,,Premium,India,20,99,UPI,Social Media,Annual,3,23.38,11,0,Active,1188
C03225,2025-08-02,,Basic,Germany,38,19,UPI,Email,Annual,2,12.73,1,0,Active,228
C03226,2024-10-11,,Basic,United Kingdom,26,19,PayPal,Social Media,Monthly,2,18.26,6,0,Active,228
C03227,2025-01-12,,Premium,United Kingdom,34,99,PayPal,Paid Search,Monthly,2,5.29,20,0,Active,1188
C03228,2025-11-21,2025-12-21,Standard,Germany,42,49,Credit Card,Organic Search,Monthly,3,7.34,24,1,Churned,588
C03229,2026-01-03,,Standard,Germany,40,49,UPI,Organic Search,Monthly,3,6.54,35,0,Active,588
C03230,2025-07-20,,Basic,Australia,49,19,Credit Card,Partner,Monthly,0,7.6,34,0,Active,228
C03231,2025-03-22,,Basic,Australia,25,19,PayPal,Partner,Monthly,1,16.2,2,0,Active,228
C03232,2025-08-16,,Basic,India,22,19,UPI,Social Media,Annual,5,17.1,1,0,Active,228
C03233,2025-08-06,,Premium,United Kingdom,59,99,PayPal,Email,Annual,3,16.1,11,0,Active,1188
C03234,2025-08-05,,Basic,Germany,40,19,Credit Card,Email,Monthly,2,14.63,22,0,Active,228
C03235,2024-05-21,,Basic,United Kingdom,44,19,UPI,Email,Monthly,2,14.71,7,0,Active,228
C03236,2025-06-27,,Basic,United States,21,19,Debit Card,Social Media,Monthly,3,12.77,4,0,Active,228
C03237,2025-05-11,,Premium,United Kingdom,26,99,Debit Card,Paid Search,Monthly,2,16.62,11,0,Active,1188
C03238,2025-07-25,,Basic,India,42,19,Debit Card,Partner,Annual,3,11.54,31,0,Active,228
C03239,2026-04-11,2025-12-31,Standard,India,58,49,Credit Card,Organic Search,Annual,3,14.77,1,1,Churned,588
C03240,2025-07-23,,Premium,Canada,21,99,Credit Card,Email,Monthly,2,3.46,24,0,Active,1188
C03241,2025-06-04,,Basic,Australia,32,19,UPI,Email,Annual,3,7.91,3,0,Active,228
C03242,2026-02-09,2025-12-31,Basic,Germany,21,19,Debit Card,Referral,Monthly,1,12.93,15,1,Churned,228
C03243,2024-07-08,,Standard,Canada,59,49,UPI,Referral,Monthly,2,3.49,15,0,Active,588
C03244,2024-04-25,,Basic,United States,27,19,Debit Card,Email,Monthly,4,11.68,1,0,Active,228
C03245,2025-08-23,,Standard,Germany,35,49,UPI,Partner,Monthly,3,17.72,19,0,Active,588
C03246,2025-07-10,,Basic,Canada,30,19,UPI,Email,Monthly,3,8.12,3,0,Active,228
C03247,2024-03-08,,Standard,United States,61,49,UPI,Paid Search,Monthly,1,17.56,19,0,Active,588
